performance_path,piece_id,composer,title,class_id,class_name,count,ratio,token_count
Bach/Fugue/bwv_848/Lee01M.mid,piece_03244c28858cefca,Bach,Fugue_bwv_848,3,MID_HIGH,223,0.03876912378303199,5752
Bach/Fugue/bwv_848/Lee01M.mid,piece_03244c28858cefca,Bach,Fugue_bwv_848,4,HIGH,44,0.0076495132127955496,5752
Bach/Fugue/bwv_848/Lee01M.mid,piece_03244c28858cefca,Bach,Fugue_bwv_848,5,FULL,87,0.015125173852573018,5752
Bach/Fugue/bwv_848/LeeSH01M.mid,piece_03244c28858cefca,Bach,Fugue_bwv_848,0,ZERO,4999,0.8745626312106368,5716
Bach/Fugue/bwv_848/LeeSH01M.mid,piece_03244c28858cefca,Bach,Fugue_bwv_848,1,LOW,29,0.005073477956613016,5716
Bach/Fugue/bwv_848/LeeSH01M.mid,piece_03244c28858cefca,Bach,Fugue_bwv_848,2,MID_LOW,169,0.029566130160951713,5716
Bach/Fugue/bwv_848/LeeSH01M.mid,piece_03244c28858cefca,Bach,Fugue_bwv_848,3,MID_HIGH,219,0.03831350594821554,5716
Bach/Fugue/bwv_848/LeeSH01M.mid,piece_03244c28858cefca,Bach,Fugue_bwv_848,4,HIGH,26,0.004548635409377187,5716
Bach/Fugue/bwv_848/LeeSH01M.mid,piece_03244c28858cefca,Bach,Fugue_bwv_848,5,FULL,274,0.04793561931420574,5716
Bach/Fugue/bwv_848/Lin04M.mid,piece_03244c28858cefca,Bach,Fugue_bwv_848,0,ZERO,5563,0.9718728162124388,5724
Bach/Fugue/bwv_848/Lin04M.mid,piece_03244c28858cefca,Bach,Fugue_bwv_848,1,LOW,5,0.0008735150244584207,5724
Bach/Fugue/bwv_848/Lin04M.mid,piece_03244c28858cefca,Bach,Fugue_bwv_848,2,MID_LOW,15,0.002620545073375262,5724
Bach/Fugue/bwv_848/Lin04M.mid,piece_03244c28858cefca,Bach,Fugue_bwv_848,3,MID_HIGH,87,0.01519916142557652,5724
Bach/Fugue/bwv_848/Lin04M.mid,piece_03244c28858cefca,Bach,Fugue_bwv_848,4,HIGH,54,0.009433962264150943,5724
Bach/Fugue/bwv_848/Lin04M.mid,piece_03244c28858cefca,Bach,Fugue_bwv_848,5,FULL,0,0.0,5724
Bach/Fugue/bwv_848/Lou01M.mid,piece_03244c28858cefca,Bach,Fugue_bwv_848,0,ZERO,2748,0.479413817166783,5732
Bach/Fugue/bwv_848/Lou01M.mid,piece_03244c28858cefca,Bach,Fugue_bwv_848,1,LOW,664,0.11584089323098395,5732
Bach/Fugue/bwv_848/Lou01M.mid,piece_03244c28858cefca,Bach,Fugue_bwv_848,2,MID_LOW,2171,0.3787508722958828,5732
Bach/Fugue/bwv_848/Lou01M.mid,piece_03244c28858cefca,Bach,Fugue_bwv_848,3,MID_HIGH,129,0.02250523377529658,5732
Bach/Fugue/bwv_848/Lou01M.mid,piece_03244c28858cefca,Bach,Fugue_bwv_848,4,HIGH,10,0.0017445917655268667,5732
Bach/Fugue/bwv_848/Lou01M.mid,piece_03244c28858cefca,Bach,Fugue_bwv_848,5,FULL,10,0.0017445917655268667,5732
Bach/Fugue/bwv_848/MiyashitaM01M.mid,piece_03244c28858cefca,Bach,Fugue_bwv_848,0,ZERO,406,0.07058414464534075,5752
Bach/Fugue/bwv_848/MiyashitaM01M.mid,piece_03244c28858cefca,Bach,Fugue_bwv_848,1,LOW,133,0.02312239221140473,5752
Bach/Fugue/bwv_848/MiyashitaM01M.mid,piece_03244c28858cefca,Bach,Fugue_bwv_848,2,MID_LOW,5031,0.8746522948539638,5752
Bach/Fugue/bwv_848/MiyashitaM01M.mid,piece_03244c28858cefca,Bach,Fugue_bwv_848,3,MID_HIGH,94,0.01634214186369958,5752
Bach/Fugue/bwv_848/MiyashitaM01M.mid,piece_03244c28858cefca,Bach,Fugue_bwv_848,4,HIGH,8,0.0013908205841446453,5752
Bach/Fugue/bwv_848/MiyashitaM01M.mid,piece_03244c28858cefca,Bach,Fugue_bwv_848,5,FULL,80,0.013908205841446454,5752
Bach/Fugue/bwv_848/Mizumoto03M.mid,piece_03244c28858cefca,Bach,Fugue_bwv_848,0,ZERO,5653,0.9814236111111111,5760
Bach/Fugue/bwv_848/Mizumoto03M.mid,piece_03244c28858cefca,Bach,Fugue_bwv_848,1,LOW,9,0.0015625,5760
Bach/Fugue/bwv_848/Mizumoto03M.mid,piece_03244c28858cefca,Bach,Fugue_bwv_848,2,MID_LOW,50,0.008680555555555556,5760
Bach/Fugue/bwv_848/Mizumoto03M.mid,piece_03244c28858cefca,Bach,Fugue_bwv_848,3,MID_HIGH,22,0.0038194444444444443,5760
Bach/Fugue/bwv_848/Mizumoto03M.mid,piece_03244c28858cefca,Bach,Fugue_bwv_848,4,HIGH,7,0.0012152777777777778,5760
Bach/Fugue/bwv_848/Mizumoto03M.mid,piece_03244c28858cefca,Bach,Fugue_bwv_848,5,FULL,19,0.003298611111111111,5760
Bach/Fugue/bwv_848/SunY01M.mid,piece_03244c28858cefca,Bach,Fugue_bwv_848,0,ZERO,4219,0.7370719776380154,5724
Bach/Fugue/bwv_848/SunY01M.mid,piece_03244c28858cefca,Bach,Fugue_bwv_848,1,LOW,700,0.1222921034241789,5724
Bach/Fugue/bwv_848/SunY01M.mid,piece_03244c28858cefca,Bach,Fugue_bwv_848,2,MID_LOW,433,0.07564640111809923,5724
Bach/Fugue/bwv_848/SunY01M.mid,piece_03244c28858cefca,Bach,Fugue_bwv_848,3,MID_HIGH,172,0.03004891684136967,5724
Bach/Fugue/bwv_848/SunY01M.mid,piece_03244c28858cefca,Bach,Fugue_bwv_848,4,HIGH,45,0.007861635220125786,5724
Bach/Fugue/bwv_848/SunY01M.mid,piece_03244c28858cefca,Bach,Fugue_bwv_848,5,FULL,155,0.027078965758211043,5724
Bach/Fugue/bwv_848/Zhou01M.mid,piece_03244c28858cefca,Bach,Fugue_bwv_848,0,ZERO,5667,0.9907342657342657,5720
Bach/Fugue/bwv_848/Zhou01M.mid,piece_03244c28858cefca,Bach,Fugue_bwv_848,1,LOW,1,0.00017482517482517483,5720
Bach/Fugue/bwv_848/Zhou01M.mid,piece_03244c28858cefca,Bach,Fugue_bwv_848,2,MID_LOW,24,0.004195804195804196,5720
Bach/Fugue/bwv_848/Zhou01M.mid,piece_03244c28858cefca,Bach,Fugue_bwv_848,3,MID_HIGH,13,0.0022727272727272726,5720
Bach/Fugue/bwv_848/Zhou01M.mid,piece_03244c28858cefca,Bach,Fugue_bwv_848,4,HIGH,2,0.00034965034965034965,5720
Bach/Fugue/bwv_848/Zhou01M.mid,piece_03244c28858cefca,Bach,Fugue_bwv_848,5,FULL,13,0.0022727272727272726,5720
Bach/Fugue/bwv_856/LuoJ01M.mid,piece_9c4cbf5a26ef339d,Bach,Fugue_bwv_856,0,ZERO,7,0.002364864864864865,2960
Bach/Fugue/bwv_856/LuoJ01M.mid,piece_9c4cbf5a26ef339d,Bach,Fugue_bwv_856,1,LOW,0,0.0,2960
Bach/Fugue/bwv_856/LuoJ01M.mid,piece_9c4cbf5a26ef339d,Bach,Fugue_bwv_856,2,MID_LOW,2953,0.9976351351351351,2960
Bach/Fugue/bwv_856/LuoJ01M.mid,piece_9c4cbf5a26ef339d,Bach,Fugue_bwv_856,3,MID_HIGH,0,0.0,2960
Bach/Fugue/bwv_856/LuoJ01M.mid,piece_9c4cbf5a26ef339d,Bach,Fugue_bwv_856,4,HIGH,0,0.0,2960
Bach/Fugue/bwv_856/LuoJ01M.mid,piece_9c4cbf5a26ef339d,Bach,Fugue_bwv_856,5,FULL,0,0.0,2960
Bach/Fugue/bwv_857/Bult-ItoS02M.mid,piece_ab87564eee000628,Bach,Fugue_bwv_857,0,ZERO,445,0.07946428571428571,5600
Bach/Fugue/bwv_857/Bult-ItoS02M.mid,piece_ab87564eee000628,Bach,Fugue_bwv_857,1,LOW,514,0.09178571428571429,5600
Bach/Fugue/bwv_857/Bult-ItoS02M.mid,piece_ab87564eee000628,Bach,Fugue_bwv_857,2,MID_LOW,2360,0.42142857142857143,5600
Bach/Fugue/bwv_857/Bult-ItoS02M.mid,piece_ab87564eee000628,Bach,Fugue_bwv_857,3,MID_HIGH,1751,0.3126785714285714,5600
Bach/Fugue/bwv_857/Bult-ItoS02M.mid,piece_ab87564eee000628,Bach,Fugue_bwv_857,4,HIGH,251,0.044821428571428575,5600
Bach/Fugue/bwv_857/Bult-ItoS02M.mid,piece_ab87564eee000628,Bach,Fugue_bwv_857,5,FULL,279,0.04982142857142857,5600
Bach/Fugue/bwv_857/Lan01M.mid,piece_ab87564eee000628,Bach,Fugue_bwv_857,0,ZERO,25,0.004619364375461937,5412
Bach/Fugue/bwv_857/Lan01M.mid,piece_ab87564eee000628,Bach,Fugue_bwv_857,1,LOW,773,0.14283074648928307,5412
Bach/Fugue/bwv_857/Lan01M.mid,piece_ab87564eee000628,Bach,Fugue_bwv_857,2,MID_LOW,4614,0.852549889135255,5412
Bach/Fugue/bwv_857/Lan01M.mid,piece_ab87564eee000628,Bach,Fugue_bwv_857,3,MID_HIGH,0,0.0,5412
Bach/Fugue/bwv_857/Lan01M.mid,piece_ab87564eee000628,Bach,Fugue_bwv_857,4,HIGH,0,0.0,5412
Bach/Fugue/bwv_857/Lan01M.mid,piece_ab87564eee000628,Bach,Fugue_bwv_857,5,FULL,0,0.0,5412
Bach/Fugue/bwv_857/Lisiecki04M.mid,piece_ab87564eee000628,Bach,Fugue_bwv_857,0,ZERO,5294,0.9840148698884759,5380
Bach/Fugue/bwv_857/Lisiecki04M.mid,piece_ab87564eee000628,Bach,Fugue_bwv_857,1,LOW,0,0.0,5380
Bach/Fugue/bwv_857/Lisiecki04M.mid,piece_ab87564eee000628,Bach,Fugue_bwv_857,2,MID_LOW,10,0.0018587360594795538,5380
Bach/Fugue/bwv_857/Lisiecki04M.mid,piece_ab87564eee000628,Bach,Fugue_bwv_857,3,MID_HIGH,54,0.010037174721189592,5380
Bach/Fugue/bwv_857/Lisiecki04M.mid,piece_ab87564eee000628,Bach,Fugue_bwv_857,4,HIGH,22,0.004089219330855019,5380
Bach/Fugue/bwv_857/Lisiecki04M.mid,piece_ab87564eee000628,Bach,Fugue_bwv_857,5,FULL,0,0.0,5380
Bach/Fugue/bwv_857/ToA01M.mid,piece_ab87564eee000628,Bach,Fugue_bwv_857,0,ZERO,955,0.1754224834680382,5444
Bach/Fugue/bwv_857/ToA01M.mid,piece_ab87564eee000628,Bach,Fugue_bwv_857,1,LOW,378,0.06943423952975752,5444
Bach/Fugue/bwv_857/ToA01M.mid,piece_ab87564eee000628,Bach,Fugue_bwv_857,2,MID_LOW,1782,0.32733284349742836,5444
Bach/Fugue/bwv_857/ToA01M.mid,piece_ab87564eee000628,Bach,Fugue_bwv_857,3,MID_HIGH,1465,0.26910360029390157,5444
Bach/Fugue/bwv_857/ToA01M.mid,piece_ab87564eee000628,Bach,Fugue_bwv_857,4,HIGH,292,0.05363703159441587,5444
Bach/Fugue/bwv_857/ToA01M.mid,piece_ab87564eee000628,Bach,Fugue_bwv_857,5,FULL,572,0.10506980161645849,5444
Bach/Fugue/bwv_857/WangA01M.mid,piece_ab87564eee000628,Bach,Fugue_bwv_857,0,ZERO,2430,0.4533582089552239,5360
Bach/Fugue/bwv_857/WangA01M.mid,piece_ab87564eee000628,Bach,Fugue_bwv_857,1,LOW,536,0.1,5360
Bach/Fugue/bwv_857/WangA01M.mid,piece_ab87564eee000628,Bach,Fugue_bwv_857,2,MID_LOW,1014,0.18917910447761194,5360
Bach/Fugue/bwv_857/WangA01M.mid,piece_ab87564eee000628,Bach,Fugue_bwv_857,3,MID_HIGH,560,0.1044776119402985,5360
Bach/Fugue/bwv_857/WangA01M.mid,piece_ab87564eee000628,Bach,Fugue_bwv_857,4,HIGH,102,0.019029850746268655,5360
Bach/Fugue/bwv_857/WangA01M.mid,piece_ab87564eee000628,Bach,Fugue_bwv_857,5,FULL,718,0.13395522388059702,5360
Bach/Fugue/bwv_857/YuP01M.mid,piece_ab87564eee000628,Bach,Fugue_bwv_857,0,ZERO,3046,0.5607511045655376,5432
Bach/Fugue/bwv_857/YuP01M.mid,piece_ab87564eee000628,Bach,Fugue_bwv_857,1,LOW,599,0.11027245949926362,5432
Bach/Fugue/bwv_857/YuP01M.mid,piece_ab87564eee000628,Bach,Fugue_bwv_857,2,MID_LOW,578,0.10640648011782032,5432
Bach/Fugue/bwv_857/YuP01M.mid,piece_ab87564eee000628,Bach,Fugue_bwv_857,3,MID_HIGH,554,0.10198821796759941,5432
Bach/Fugue/bwv_857/YuP01M.mid,piece_ab87564eee000628,Bach,Fugue_bwv_857,4,HIGH,152,0.027982326951399118,5432
Bach/Fugue/bwv_857/YuP01M.mid,piece_ab87564eee000628,Bach,Fugue_bwv_857,5,FULL,503,0.09259941089837997,5432
Bach/Fugue/bwv_858/VuV01M.mid,piece_8d6589d771d00836,Bach,Fugue_bwv_858,0,ZERO,3039,0.8682857142857143,3500
Bach/Fugue/bwv_858/VuV01M.mid,piece_8d6589d771d00836,Bach,Fugue_bwv_858,1,LOW,124,0.03542857142857143,3500
Bach/Fugue/bwv_858/VuV01M.mid,piece_8d6589d771d00836,Bach,Fugue_bwv_858,2,MID_LOW,212,0.060571428571428575,3500
Bach/Fugue/bwv_858/VuV01M.mid,piece_8d6589d771d00836,Bach,Fugue_bwv_858,3,MID_HIGH,113,0.032285714285714286,3500
Bach/Fugue/bwv_858/VuV01M.mid,piece_8d6589d771d00836,Bach,Fugue_bwv_858,4,HIGH,1,0.00028571428571428574,3500
Bach/Fugue/bwv_858/VuV01M.mid,piece_8d6589d771d00836,Bach,Fugue_bwv_858,5,FULL,11,0.003142857142857143,3500
Bach/Fugue/bwv_858/Zhang01M.mid,piece_8d6589d771d00836,Bach,Fugue_bwv_858,0,ZERO,3552,1.0,3552
Bach/Fugue/bwv_858/Zhang01M.mid,piece_8d6589d771d00836,Bach,Fugue_bwv_858,1,LOW,0,0.0,3552
Bach/Fugue/bwv_858/Zhang01M.mid,piece_8d6589d771d00836,Bach,Fugue_bwv_858,2,MID_LOW,0,0.0,3552
Bach/Fugue/bwv_858/Zhang01M.mid,piece_8d6589d771d00836,Bach,Fugue_bwv_858,3,MID_HIGH,0,0.0,3552
Bach/Fugue/bwv_858/Zhang01M.mid,piece_8d6589d771d00836,Bach,Fugue_bwv_858,4,HIGH,0,0.0,3552
Bach/Fugue/bwv_858/Zhang01M.mid,piece_8d6589d771d00836,Bach,Fugue_bwv_858,5,FULL,0,0.0,3552
Bach/Fugue/bwv_860/Ko04M.mid,piece_ab33880c0bc19a7a,Bach,Fugue_bwv_860,0,ZERO,5856,0.8418631397354802,6956
Bach/Fugue/bwv_860/Ko04M.mid,piece_ab33880c0bc19a7a,Bach,Fugue_bwv_860,1,LOW,11,0.0015813686026451984,6956
Bach/Fugue/bwv_860/Ko04M.mid,piece_ab33880c0bc19a7a,Bach,Fugue_bwv_860,2,MID_LOW,114,0.0163887291546866,6956
Bach/Fugue/bwv_860/Ko04M.mid,piece_ab33880c0bc19a7a,Bach,Fugue_bwv_860,3,MID_HIGH,597,0.08582518688901668,6956
Bach/Fugue/bwv_860/Ko04M.mid,piece_ab33880c0bc19a7a,Bach,Fugue_bwv_860,4,HIGH,252,0.03622771707878091,6956
Bach/Fugue/bwv_860/Ko04M.mid,piece_ab33880c0bc19a7a,Bach,Fugue_bwv_860,5,FULL,126,0.018113858539390456,6956
Bach/Fugue/bwv_860/Nikiforov05M.mid,piece_ab33880c0bc19a7a,Bach,Fugue_bwv_860,0,ZERO,2264,0.32342857142857145,7000
Bach/Fugue/bwv_860/Nikiforov05M.mid,piece_ab33880c0bc19a7a,Bach,Fugue_bwv_860,1,LOW,808,0.11542857142857142,7000
Bach/Fugue/bwv_860/Nikiforov05M.mid,piece_ab33880c0bc19a7a,Bach,Fugue_bwv_860,2,MID_LOW,3859,0.5512857142857143,7000
Bach/Fugue/bwv_860/Nikiforov05M.mid,piece_ab33880c0bc19a7a,Bach,Fugue_bwv_860,3,MID_HIGH,69,0.009857142857142858,7000
Bach/Fugue/bwv_860/Nikiforov05M.mid,piece_ab33880c0bc19a7a,Bach,Fugue_bwv_860,4,HIGH,0,0.0,7000
Bach/Fugue/bwv_860/Nikiforov05M.mid,piece_ab33880c0bc19a7a,Bach,Fugue_bwv_860,5,FULL,0,0.0,7000
Bach/Fugue/bwv_860/Tetzloff04M.mid,piece_ab33880c0bc19a7a,Bach,Fugue_bwv_860,0,ZERO,4842,0.6854473386183465,7064
Bach/Fugue/bwv_860/Tetzloff04M.mid,piece_ab33880c0bc19a7a,Bach,Fugue_bwv_860,1,LOW,184,0.026047565118912798,7064
Bach/Fugue/bwv_860/Tetzloff04M.mid,piece_ab33880c0bc19a7a,Bach,Fugue_bwv_860,2,MID_LOW,717,0.10150056625141562,7064
Bach/Fugue/bwv_860/Tetzloff04M.mid,piece_ab33880c0bc19a7a,Bach,Fugue_bwv_860,3,MID_HIGH,906,0.1282559456398641,7064
Bach/Fugue/bwv_860/Tetzloff04M.mid,piece_ab33880c0bc19a7a,Bach,Fugue_bwv_860,4,HIGH,201,0.028454133635334087,7064
Bach/Fugue/bwv_860/Tetzloff04M.mid,piece_ab33880c0bc19a7a,Bach,Fugue_bwv_860,5,FULL,214,0.03029445073612684,7064
Bach/Fugue/bwv_860/TuanS01M.mid,piece_ab33880c0bc19a7a,Bach,Fugue_bwv_860,0,ZERO,6577,0.9449712643678161,6960
Bach/Fugue/bwv_860/TuanS01M.mid,piece_ab33880c0bc19a7a,Bach,Fugue_bwv_860,1,LOW,5,0.0007183908045977011,6960
Bach/Fugue/bwv_860/TuanS01M.mid,piece_ab33880c0bc19a7a,Bach,Fugue_bwv_860,2,MID_LOW,60,0.008620689655172414,6960
Bach/Fugue/bwv_860/TuanS01M.mid,piece_ab33880c0bc19a7a,Bach,Fugue_bwv_860,3,MID_HIGH,128,0.01839080459770115,6960
Bach/Fugue/bwv_860/TuanS01M.mid,piece_ab33880c0bc19a7a,Bach,Fugue_bwv_860,4,HIGH,26,0.003735632183908046,6960
Bach/Fugue/bwv_860/TuanS01M.mid,piece_ab33880c0bc19a7a,Bach,Fugue_bwv_860,5,FULL,164,0.023563218390804597,6960
Bach/Fugue/bwv_860/YoungS01M.mid,piece_ab33880c0bc19a7a,Bach,Fugue_bwv_860,0,ZERO,6533,0.9269296254256527,7048
Bach/Fugue/bwv_860/YoungS01M.mid,piece_ab33880c0bc19a7a,Bach,Fugue_bwv_860,1,LOW,143,0.0202894438138479,7048
Bach/Fugue/bwv_860/YoungS01M.mid,piece_ab33880c0bc19a7a,Bach,Fugue_bwv_860,2,MID_LOW,232,0.032917139614074914,7048
Bach/Fugue/bwv_860/YoungS01M.mid,piece_ab33880c0bc19a7a,Bach,Fugue_bwv_860,3,MID_HIGH,96,0.01362088535754824,7048
Bach/Fugue/bwv_860/YoungS01M.mid,piece_ab33880c0bc19a7a,Bach,Fugue_bwv_860,4,HIGH,5,0.0007094211123723042,7048
Bach/Fugue/bwv_860/YoungS01M.mid,piece_ab33880c0bc19a7a,Bach,Fugue_bwv_860,5,FULL,39,0.005533484676503973,7048
Bach/Fugue/bwv_860/ZhangH04M.mid,piece_ab33880c0bc19a7a,Bach,Fugue_bwv_860,0,ZERO,6976,1.0,6976
Bach/Fugue/bwv_860/ZhangH04M.mid,piece_ab33880c0bc19a7a,Bach,Fugue_bwv_860,1,LOW,0,0.0,6976
Bach/Fugue/bwv_860/ZhangH04M.mid,piece_ab33880c0bc19a7a,Bach,Fugue_bwv_860,2,MID_LOW,0,0.0,6976
Bach/Fugue/bwv_860/ZhangH04M.mid,piece_ab33880c0bc19a7a,Bach,Fugue_bwv_860,3,MID_HIGH,0,0.0,6976
Bach/Fugue/bwv_860/ZhangH04M.mid,piece_ab33880c0bc19a7a,Bach,Fugue_bwv_860,4,HIGH,0,0.0,6976
Bach/Fugue/bwv_860/ZhangH04M.mid,piece_ab33880c0bc19a7a,Bach,Fugue_bwv_860,5,FULL,0,0.0,6976
Bach/Fugue/bwv_862/Song04M.mid,piece_8b760d5e59bd8897,Bach,Fugue_bwv_862,0,ZERO,458,0.13191244239631336,3472
Bach/Fugue/bwv_862/Song04M.mid,piece_8b760d5e59bd8897,Bach,Fugue_bwv_862,1,LOW,114,0.032834101382488476,3472
Bach/Fugue/bwv_862/Song04M.mid,piece_8b760d5e59bd8897,Bach,Fugue_bwv_862,2,MID_LOW,1525,0.43922811059907835,3472
Bach/Fugue/bwv_862/Song04M.mid,piece_8b760d5e59bd8897,Bach,Fugue_bwv_862,3,MID_HIGH,1375,0.39602534562211983,3472
Bach/Fugue/bwv_862/Song04M.mid,piece_8b760d5e59bd8897,Bach,Fugue_bwv_862,4,HIGH,0,0.0,3472
Bach/Fugue/bwv_862/Song04M.mid,piece_8b760d5e59bd8897,Bach,Fugue_bwv_862,5,FULL,0,0.0,3472
Bach/Fugue/bwv_863/LeeN01M.mid,piece_023ccee6f631dbef,Bach,Fugue_bwv_863,0,ZERO,1989,0.6278409090909091,3168
Bach/Fugue/bwv_863/LeeN01M.mid,piece_023ccee6f631dbef,Bach,Fugue_bwv_863,1,LOW,38,0.011994949494949494,3168
Bach/Fugue/bwv_863/LeeN01M.mid,piece_023ccee6f631dbef,Bach,Fugue_bwv_863,2,MID_LOW,414,0.13068181818181818,3168
Bach/Fugue/bwv_863/LeeN01M.mid,piece_023ccee6f631dbef,Bach,Fugue_bwv_863,3,MID_HIGH,393,0.1240530303030303,3168
Bach/Fugue/bwv_863/LeeN01M.mid,piece_023ccee6f631dbef,Bach,Fugue_bwv_863,4,HIGH,87,0.027462121212121212,3168
Bach/Fugue/bwv_863/LeeN01M.mid,piece_023ccee6f631dbef,Bach,Fugue_bwv_863,5,FULL,247,0.07796717171717171,3168
Bach/Fugue/bwv_863/Shychko01M.mid,piece_023ccee6f631dbef,Bach,Fugue_bwv_863,0,ZERO,133,0.041614518147684604,3196
Bach/Fugue/bwv_863/Shychko01M.mid,piece_023ccee6f631dbef,Bach,Fugue_bwv_863,1,LOW,27,0.008448060075093867,3196
Bach/Fugue/bwv_863/Shychko01M.mid,piece_023ccee6f631dbef,Bach,Fugue_bwv_863,2,MID_LOW,2126,0.6652065081351689,3196
Bach/Fugue/bwv_863/Shychko01M.mid,piece_023ccee6f631dbef,Bach,Fugue_bwv_863,3,MID_HIGH,630,0.19712140175219023,3196
Bach/Fugue/bwv_863/Shychko01M.mid,piece_023ccee6f631dbef,Bach,Fugue_bwv_863,4,HIGH,18,0.005632040050062578,3196
Bach/Fugue/bwv_863/Shychko01M.mid,piece_023ccee6f631dbef,Bach,Fugue_bwv_863,5,FULL,262,0.08197747183979975,3196
Bach/Fugue/bwv_863/TongB01M.mid,piece_023ccee6f631dbef,Bach,Fugue_bwv_863,0,ZERO,214,0.06662515566625156,3212
Bach/Fugue/bwv_863/TongB01M.mid,piece_023ccee6f631dbef,Bach,Fugue_bwv_863,1,LOW,109,0.033935242839352425,3212
Bach/Fugue/bwv_863/TongB01M.mid,piece_023ccee6f631dbef,Bach,Fugue_bwv_863,2,MID_LOW,2036,0.6338729763387297,3212
Bach/Fugue/bwv_863/TongB01M.mid,piece_023ccee6f631dbef,Bach,Fugue_bwv_863,3,MID_HIGH,824,0.25653798256537985,3212
Bach/Fugue/bwv_863/TongB01M.mid,piece_023ccee6f631dbef,Bach,Fugue_bwv_863,4,HIGH,16,0.0049813200498132005,3212
Bach/Fugue/bwv_863/TongB01M.mid,piece_023ccee6f631dbef,Bach,Fugue_bwv_863,5,FULL,13,0.004047322540473225,3212
Bach/Fugue/bwv_865/Rizikov01M.mid,piece_34e87ec013c87f4e,Bach,Fugue_bwv_865,0,ZERO,1069,0.11144703919933278,9592
Bach/Fugue/bwv_865/Rizikov01M.mid,piece_34e87ec013c87f4e,Bach,Fugue_bwv_865,1,LOW,779,0.08121351125938282,9592
Bach/Fugue/bwv_865/Rizikov01M.mid,piece_34e87ec013c87f4e,Bach,Fugue_bwv_865,2,MID_LOW,6546,0.682443703085905,9592
Bach/Fugue/bwv_865/Rizikov01M.mid,piece_34e87ec013c87f4e,Bach,Fugue_bwv_865,3,MID_HIGH,680,0.07089241034195162,9592
Bach/Fugue/bwv_865/Rizikov01M.mid,piece_34e87ec013c87f4e,Bach,Fugue_bwv_865,4,HIGH,80,0.008340283569641367,9592
Bach/Fugue/bwv_865/Rizikov01M.mid,piece_34e87ec013c87f4e,Bach,Fugue_bwv_865,5,FULL,438,0.04566305254378649,9592
Bach/Fugue/bwv_865/Teo01M.mid,piece_34e87ec013c87f4e,Bach,Fugue_bwv_865,0,ZERO,7193,0.7321864820846905,9824
Bach/Fugue/bwv_865/Teo01M.mid,piece_34e87ec013c87f4e,Bach,Fugue_bwv_865,1,LOW,566,0.05761400651465798,9824
Bach/Fugue/bwv_865/Teo01M.mid,piece_34e87ec013c87f4e,Bach,Fugue_bwv_865,2,MID_LOW,1123,0.11431188925081433,9824
Bach/Fugue/bwv_865/Teo01M.mid,piece_34e87ec013c87f4e,Bach,Fugue_bwv_865,3,MID_HIGH,738,0.07512214983713356,9824
Bach/Fugue/bwv_865/Teo01M.mid,piece_34e87ec013c87f4e,Bach,Fugue_bwv_865,4,HIGH,77,0.007837947882736156,9824
Bach/Fugue/bwv_865/Teo01M.mid,piece_34e87ec013c87f4e,Bach,Fugue_bwv_865,5,FULL,127,0.012927524429967427,9824
